RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9442,15702656,Yobachi,447.422788,France,Female,65,10.38461431,0,1,1,0,404282.4456,0
7666,15730150,Otutodilichukwu,428.1857772,Spain,Male,41,10.69658862,145036.9641,1,1,0,361123.3985,0
6825,15740264,Yobachi,426.9183156,France,Male,,24.50245646,43077.15623,2,1,1,318178.8223,0
8361,15754747,Bazile,483.7631614,Germany,Male,66,17.78705821,33500.75605,2,0,1,572706.1294,0
4591,15680167,Thomson,442.5645651,France,Female,25,12.29972865,14290.35689,1,1,1,120218.4862,0
7956,15644297,Austin,434.8439522,Germany,Male,52,11.68178293,0,1,1,1,468276.4708,0
4342,15665376,Lavrentiev,437.5323528,Germany,Female,52,12.93472278,0,2,1,0,226308.6759,0
2448,15715769,Hao,419.2719182,France,Male,52,8.910284437,0,1,0,1,513336.6986,0
2754,15774491,Ross,405.3426129,France,Female,57,18.84932952,0,2,0,1,215282.0025,0
2465,15725818,Chibuzo,484.3287145,Germany,Male,54,10.61546739,117881.9628,1,1,1,560991.0298,0
7987,15678067,Boyle,483.0757641,Spain,Male,30,4.647985672,55594.70245,1,0,0,270723.0945,0
3666,15748696,Page,544.3199557,France,Male,31,17.20584253,132031.9012,1,0,1,556277.4264,0
9877,15578374,Gilroy,461.9179963,Spain,Male,54,20.10695002,49764.57144,1,1,0,425525.7033,0
8611,15731553,Lucas,507.8401831,France,Male,69,21.26435864,0,1,1,0,466089.043,0
327,15601848,Scott,473.6430643,France,Male,67,17.13122923,33586.50846,,0,0,390563.7701,0
1191,15636935,Rischbieth,576.1130387,France,Female,30,6.609261857,35880.63054,1,1,1,264132.9806,0
6726,15639552,Mellor,406.1695762,Germany,Female,76,27.88232773,0,1,0,0,549194.8333,0
6298,15625247,Scott,621.1319275,France,Female,28,2.990632647,49569.99078,1,0,0,351723.5166,0
5983,15704378,Calabrese,419.5742322,Germany,Male,58,23.29195948,0,1,1,1,373653.9297,0
2476,15661219,Trentino,460.029717,France,Male,27,19.59269244,63838.19164,1,1,0,392116.3182,0
8712,15673995,Tu,422.4592024,Spain,Female,48,17.99515442,43244.25542,1,1,0,370267.6303,0
781,15737051,Denisov,459.1728533,France,Male,34,19.02543398,31043.92547,,0,0,142350.8969,0
881,15585362,Simmons,484.3826377,France,Female,45,11.15230786,0,,0,0,221024.1388,0
7029,15618410,Murray,425.304863,Germany,Male,25,13.05736848,0,1,0,0,251739.7206,0
5810,15744109,Hartung,655.924014,France,Male,27,8.755576385,59164.05355,1,1,1,241077.2973,0
6962,15581968,Reid,511.6178506,France,Female,32,4.070865123,81768.46199,1,1,1,255156.9622,0
6559,15721937,Romilly,446.2803434,France,Male,28,8.315699572,0,1,1,1,201940.7422,0
4695,15588186,Polyakov,415.5193889,Spain,Male,31,20.47425006,100294.3117,2,1,0,504293.6174,0
2686,15672115,Lettiere,481.8955096,France,Male,45,14.63329642,42747.04625,1,1,1,432714.5823,0
2736,15791131,Chimaijem,486.9768892,Germany,Female,32,4.664548353,54971.07967,1,1,0,210649.4886,0
459,15707362,Yin,460.2823481,Germany,Male,39,7.559475195,73080.28453,,0,0,532753.8294,0
486,15637954,Lewis,455.4832979,France,Female,76,11.66047158,0,,0,0,390815.3007,0
5208,15751022,Bowhay,502.0940092,Germany,Female,29,17.72207979,0,2,1,1,259857.9965,0
1408,15600821,Hardy,559.176001,France,Male,35,7.882907047,93358.77373,1,1,1,500099.0601,0
8717,15576022,Nwachinemelu,432.7019836,France,Male,42,9.080796347,0,1,0,1,218157.0961,0
8698,15644551,Wimble,495.9020932,Spain,Female,20,6.697860789,14661.54623,1,1,1,201058.0946,0
8314,15750121,Tung,424.2513977,France,Male,43,9.741765116,5895.954103,1,1,1,371606.2416,0
6937,15679928,Horsfall,420.8022894,France,Female,49,10.85364144,16963.16991,1,1,1,307584.1254,0
297,15774510,Tien,511.2056601,France,Female,25,6.496993568,46420.44954,,0,0,178681.7142,0
5487,15783882,Daly,556.306961,Spain,Female,29,8.913221121,89916.51517,1,0,1,395282.5006,1
8837,15662483,Ko,651.6949365,France,Male,43,21.535475,0,1,1,1,483068.8547,0
8251,15688865,Wade,701.8886673,France,Female,42,20.07269935,78135.78126,2,0,0,343000.4458,0
9954,15655952,Burke,397.9287757,France,Male,47,9.387192428,0,1,1,1,325563.995,0
766,15812351,Beluchi,489.8333689,Spain,Female,60,10.82902663,144871.504,,0,0,513363.2274,0
60,15804771,Velazquez,427.9213393,France,Male,39,8.004778359,47255.90992,,1,0,143542.841,0
9232,15767781,Godfrey,430.6202806,France,Male,50,23.92862701,0,1,1,1,635861.5412,0
9768,15610419,Chukwueloka,448.9221053,France,Male,52,10.2400549,94408.55529,1,1,1,464020.1761,0
3195,15673539,Napolitani,490.6365036,France,Female,30,7.4348305,27923.23199,1,1,0,199052.8859,0
3326,15711468,Tennant,418.0150091,France,Female,61,26.30036714,67864.64555,1,1,1,374583.2125,0
5668,15719017,Donaldson,555.9827586,France,Female,40,15.82526591,98500.04813,1,1,1,420564.962,0
8468,15667456,Ross,484.8489012,Spain,Male,26,3.261040928,37298.9386,2,1,1,126522.9071,0
9209,15744717,Duffy,458.0196442,France,Female,50,9.944286594,28394.80464,1,1,1,263518.668,0
1593,15729668,Elizabeth,407.7623095,Spain,Male,37,5.821433533,0,1,1,0,347989.0191,0
1267,15749050,Justice,399.492733,France,Female,52,11.27701495,0,1,1,1,177825.1988,0
6394,15789371,Cattaneo,418.6447158,Germany,Female,60,17.89093611,33643.72139,2,1,1,256170.8636,0
5892,15786469,Montalvo,550.7782172,France,Female,39,7.162439063,93634.53739,1,1,1,530148.3225,0
3855,15580935,Okechukwu,415.2244128,Germany,Male,57,25.56449403,23687.79144,2,1,1,402226.1142,0
4930,15700601,Dynon,411.1530038,France,Male,39,8.560167107,18994.21969,1,1,1,211131.9112,0
7846,15622774,Kao,414.7205153,France,Male,63,7.398102822,14986.53827,1,1,1,326146.61,0
4716,15738220,Bennet,571.7506878,Spain,Male,42,10.06352698,44680.86541,1,1,0,484107.8205,0
2141,15616931,Moore,409.8271996,France,Male,,16.84158374,0,1,1,0,308894.1057,0
6712,15727499,Boyle,505.9793804,Germany,Female,40,6.690528806,140584.3577,1,0,0,362051.4758,0
640,15798398,Pagnotto,586.2897821,France,Female,58,14.7252261,180652.348,,0,0,448478.9622,0
1489,15625824,Kornilova,508.0514657,Spain,Male,29,8.806991514,163762.6395,3,1,1,416219.8929,0
3516,15665340,Trevisano,442.986657,Spain,Female,36,14.25538659,112953.4595,1,0,1,312042.0828,0
8768,15585466,Russo,409.5323382,France,Male,28,20.52292898,28855.68072,1,1,1,267268.4425,0
7754,15777616,Pisani,461.8938587,Germany,Male,31,24.91453945,69468.53305,2,1,0,295620.9974,0
2794,15624793,Soubeiran,471.5283349,Germany,Male,42,7.480098231,75918.57932,1,1,1,384440.916,0
5044,15718454,Ch'eng,525.6353331,Spain,Female,39,8.619216197,71664.76408,1,0,1,409598.3608,0
6385,15812073,Palmer,407.4268002,France,Female,51,18.26832771,28447.69283,2,1,1,390187.9562,0
7483,15750104,Chan,571.4128215,Germany,Male,61,16.84951159,84169.43625,2,1,0,479858.1899,0
7545,15791326,Nnamdi,471.4379316,France,Male,35,7.865707057,88330.29792,1,0,0,368138.1532,1
6128,15708693,Sherman,516.8388178,France,Female,52,7.480295553,54381.71543,1,1,0,261461.2208,1
9973,15747927,Ch'in,478.0667921,France,Male,26,6.015202366,31635.80679,1,1,0,407110.9459,0
4023,15811290,Komarova,509.319563,Germany,Male,31,5.129322847,104502.1604,1,1,1,335693.7484,0
110,15744689,T'ang,427.9107807,Germany,Male,57,22.21214102,43201.00315,,0,0,504609.2606,0
5731,15577683,Maclean,466.9904347,France,Female,47,9.457538748,100610.6325,2,1,1,320835.3526,0
684,15786905,Russo,554.4452625,Germany,Female,36,15.20913399,140911.3383,,0,0,290031.797,0
4031,15808760,Evseev,412.8953883,Spain,Female,,14.07267651,19652.31304,1,1,1,333586.7984,0
2984,15663939,Arnott,385.8183211,Germany,Male,65,24.08418823,0,1,1,1,492637.3499,0
3299,15670587,Yang,435.6268261,Germany,Male,34,27.29681624,84556.30373,2,1,0,316348.3627,0
9192,15764708,Chiabuotu,434.6143039,France,Male,39,15.21540538,0,1,1,0,220676.7162,0
4096,15616929,De Luca,559.9681245,Spain,Male,40,12.21606793,143240.4352,1,1,1,538344.7603,0
1028,15769948,Palerma,489.1665181,Germany,Male,64,12.64896715,0,1,1,1,298981.1114,0
4551,15803415,Samsonova,450.4597306,France,Female,57,15.48262454,174693.8361,1,1,0,533805.8044,0
848,15586959,Unaipon,417.4487685,France,Female,26,13.2723064,17819.23615,,0,0,264813.0813,0
1404,15721487,Pirogova,530.9259844,France,Female,66,18.29395775,104536.765,1,1,1,779283.1617,0
6513,15795429,Henderson,442.7749381,France,Male,,9.727297351,53482.6427,2,1,1,443458.3754,0
5459,15789055,Watt,484.0629526,Spain,Male,27,2.554055529,76993.15786,1,1,0,92376.55247,0
194,15702741,Potts,380.8793851,France,Male,26,17.05957267,0,,0,0,275350.8003,0
4626,15695499,Chinwemma,461.2057196,France,Female,57,27.69720328,136463.334,2,1,1,411057.6664,0
5815,15725882,Feng,484.0347075,Germany,Female,,11.36361367,106146.9326,2,1,1,533120.782,0
5942,15791030,Edwards,432.558833,France,Female,,5.961772394,34914.42806,2,1,0,485095.8022,0
8228,15702434,Hsieh,728.4705819,France,Female,74,15.21801731,43244.14424,1,1,1,702648.0932,0
6101,15720463,Ho,550.2111281,France,Male,55,16.84331614,56502.09267,1,1,0,438643.4053,0
7892,15652782,Chibuzo,508.9879781,Germany,Male,56,10.46126488,160771.4814,2,1,1,499624.2297,0
9184,15676091,Iloerika,462.5596728,France,Male,50,13.87762808,106830.8316,1,1,1,294583.9488,0
4715,15611024,Kalinina,446.6598379,France,Female,,18.08818953,39674.93929,2,0,1,256032.6847,0
3213,15747097,Hs?,484.9103599,France,Male,67,26.97371872,41523.40467,1,1,1,476273.7912,0
647,15730830,Dale,565.1005076,France,Female,29,5.704570821,85933.71081,,0,0,267337.2475,0
6019,15697480,Menkens,501.3669608,France,Male,80,29.57440714,3148.87644,2,0,1,472736.4426,0
2894,15719606,Rivers,389.7092477,France,Male,20,13.99896427,4360.813553,1,0,0,228579.9983,1
7526,15770406,Watson,402.4839552,Germany,Male,23,15.73874831,54083.14445,1,0,1,190519.2781,0
7984,15628272,Singh,527.1766622,France,Female,,21.29549416,32454.42072,1,1,1,334859.1982,0
4702,15629787,Tu,495.3128145,France,Male,72,26.93922385,92622.49751,2,1,1,740028.3405,0
3129,15794253,Marsh,669.0904968,Spain,Female,28,12.78611336,164882.1908,2,0,1,408019.4405,0
4384,15800784,Bruce,469.7595611,France,Male,43,12.18267451,105672.8065,1,1,1,211606.9087,0
6974,15583394,Zuyev,499.9091261,Germany,Male,33,12.10548877,65104.61615,2,1,1,547515.6201,0
1705,15739054,Y?,485.5618181,France,Female,,16.47809873,31244.14881,1,1,1,518091.9805,0
7904,15618437,Singleton,468.9130231,Spain,Male,31,21.63221879,64922.35513,1,0,1,361345.5416,0
9406,15807900,Chineze,435.1733034,France,Male,30,17.38271021,32597.1954499999,1,1,1,284766.4592,0
5251,15720820,Sabbatini,361.5649909,Germany,Female,,19.47226836,0,2,0,1,411934.3973,0
1342,15609824,Fedorov,605.0678476,France,Female,60,15.80119139,53316.3395299999,2,1,0,314454.6614,0
4869,15661330,Gilbert,559.6773778,France,Male,48,16.65293635,104198.7635,1,1,1,322517.0412,0
2937,15671766,Enyinnaya,452.069646,France,Male,66,28.05244211,58359.04494,2,1,1,532533.084,0
4816,15737647,Obioma,535.978411,Germany,Female,57,15.47771583,42384.24027,1,1,1,580519.9535,0
2898,15664150,Holland,408.727349,Germany,Female,53,28.09874453,0,2,1,0,360868.7884,0
7850,15627395,Manners,461.7813305,Germany,Male,69,20.30438647,82980.17155,2,1,1,657494.4902,0
6527,15700946,Kolesnikova,467.5481285,France,Female,36,13.01881796,112094.6349,1,1,1,227143.5314,0
2822,15626385,George,504.879463,Spain,Female,37,23.51041066,59284.88,1,1,1,536643.7578,0
8714,15578788,Bibi,540.7437388,Spain,Male,22,14.0071993,59431.16882,1,1,0,168679.5677,0
9737,15644103,Wells,533.6421137,Spain,Male,23,3.269885145,172360.6919,1,1,0,239990.2095,1
2442,15691446,Tokaryev,477.1938566,Spain,Male,25,19.96202969,13291.29815,2,1,1,262963.6358,0
9621,15620557,Ni,454.3299585,Spain,Male,36,10.31774371,85401.00435,1,0,1,515170.7656,0
2564,15645463,Udinese,579.360258,France,Female,35,11.13411997,6150.384062,2,1,1,289088.9223,0
5586,15656597,Wang,463.8430119,Germany,Male,,7.985363028,87357.96025,1,1,1,314924.9353,0
7215,15652658,Finch,516.6614716,France,Male,55,9.041082871,74685.64158,2,1,1,364624.9105,0
8886,15815125,Michael,449.9862352,Spain,Male,31,8.3457676,34689.86729,1,1,1,349325.5369,0
864,15614215,Oguejiofor,475.1562546,France,Male,80,25.0136821,18901.65788,,0,0,534581.547,0
5176,15626322,Lees,532.0929933,Spain,Female,65,24.24343013,134438.4885,1,1,0,825053.773,0
858,15760550,Duncan,558.8050002,Spain,Male,63,14.71865724,101020.1091,,0,0,607631.7823,0
1471,15762332,Ulyanova,448.2661945,Germany,Female,38,9.504672057,54864.93217,1,1,1,438055.302,0
5542,15566740,Nazarova,427.2248297,Spain,Male,25,3.472898504,0,1,0,1,96887.19065,0
200,15811127,Volkov,390.493487,France,Male,61,19.39549559,54346.51112,,0,0,544467.6312,0
3178,15759684,Ting,410.9759343,France,Female,47,18.66362854,0,1,0,1,410650.4357,0
9535,15795488,Beneventi,537.0191955,Spain,Male,31,3.238362425,23640.66115,1,0,0,253544.7769,1
6753,15605424,Oluchukwu,450.3513391,Spain,Male,45,15.05118295,27070.50467,1,1,0,390861.014,0
7377,15765093,Coates,546.5955287,France,Male,,15.4778927,72371.62942,1,1,1,541739.5225,0
3631,15782456,Odili,413.5023652,France,Male,67,24.93263928,0,1,0,1,440195.3985,0
4963,15665088,Gordon,428.0203996,France,Female,40,7.548088086,91647.10991,1,0,1,173995.7791,0
8875,15684318,McMillan,445.4032715,Germany,Female,23,6.787313325,128772.9469,1,1,1,226090.8445,0
3392,15780411,Norris,419.8267839,France,Female,46,8.985591761,11483.90426,1,1,0,108391.7668,0
6667,15798709,Gill,494.3782848,Spain,Male,61,11.96406305,155642.6055,1,0,1,526528.2285,0
1296,15737748,McWilliam,453.9003208,Spain,Female,30,7.721414554,66813.94531,1,0,0,420058.8424,1
7414,15604536,Vachon,718.3017161,Germany,Female,83,14.2725923,85164.88708,1,0,1,906324.2893,0
8739,15624397,Moore,385.5826234,France,Male,72,28.68814305,0,1,1,1,259630.2401,0
4916,15594409,Belov,480.0226646,France,Male,74,12.14387435,84265.02831,2,1,1,526422.5101,0
7374,15716347,Griffin,469.0800434,Germany,Male,53,19.05101868,116821.3141,2,1,1,409203.1704,0
7101,15668830,Wan,503.4784175,Spain,Male,63,25.00321593,36703.68859,1,1,0,294942.2257,0
4407,15623450,Brown,461.5325703,Germany,Female,48,16.76390432,0,1,1,1,368923.5093,0
4973,15612524,Hunt,471.3601277,Germany,Male,81,16.73967555,45782.37675,1,1,0,404988.3105,0
8584,15715888,Allardyce,467.6894752,France,Female,61,9.493157068,44707.92601,1,0,1,611781.0804,0
9516,15792922,Tu,474.3274819,Spain,Male,,22.74712967,69634.04099,1,1,1,534791.403,0
5857,15750671,Egobudike,415.7832857,Spain,Male,37,13.37078973,26477.69632,1,1,0,227537.7214,0
5964,15653521,Onuora,768.4892801,Germany,Female,30,11.64067274,105223.3059,1,1,1,354961.7333,0
5871,15780142,Wang,426.9793771,France,Male,37,6.036575122,54208.24964,1,1,0,256352.0184,1
9937,15653037,Parks,413.9319267,France,Male,64,13.39993336,0,1,0,1,312076.2596,0
9658,15740043,Young,491.2948818,France,Male,27,5.621363845,106926.9292,1,1,1,364415.1507,0
8245,15656330,Von Doussa,423.3532448,Spain,Female,49,4.908699978,59452.01412,1,1,1,467222.9983,0
7579,15656417,Marsh,419.5548546,France,Female,47,4.331644468,0,1,1,0,368034.9462,0
520,15745417,Knipe,530.0040504,France,Male,56,17.855887,108087.496,,0,0,511255.1574,0
1265,15732199,Gether,652.4968198,Spain,Male,66,23.26006093,115601.4801,1,1,1,894962.3927,0
2208,15731507,Mackenzie,400.9106144,France,Female,,9.885294662,0,1,0,0,165392.7796,0
963,15753831,Cox,452.4292054,Spain,Male,71,22.55559297,69149.25968,,0,0,556342.7322,0
4883,15771750,Sawtell,472.1871982,Germany,Female,44,22.48967328,0,1,1,0,218107.5327,0
8581,15801915,Rendall,466.7184347,France,Female,,13.9614116,115118.2016,1,1,0,392449.9641,0
804,15712825,Howells,365.4018278,Spain,Female,55,27.46564935,0,,0,0,333688.6085,0
2964,15718071,Tuan,420.1264391,France,Female,23,6.634835454,0,2,1,1,134024.8055,0
329,15669064,Mazzanti,464.1613125,Germany,Male,38,6.940478999,23332.84317,,0,0,98258.77766,0
1822,15621432,Lee,448.6234798,Spain,Male,48,5.861255926,75353.10974,1,0,0,481752.7683,0
7744,15741643,Chiang,614.3035125,Germany,Male,63,21.38218877,93148.83442,1,1,1,471866.0081,0
6321,15673599,Williamson,425.4675896,Spain,Male,41,8.554214171,0,1,0,1,303184.9054,0
350,15576256,Yusupova,452.7339157,France,Male,59,13.54201232,37372.66178,,0,0,386311.4287,0
3053,15605327,Namatjira,456.892461,France,Male,55,16.97153725,71453.0179,2,1,1,441960.5012,0
3530,15710853,Ts'ui,450.7679041,France,Female,28,9.879950486,17751.96999,1,1,0,318450.0711,0
4389,15801152,Hill,437.1208293,Spain,Female,63,8.011368221,40883.74537,1,1,1,578459.2035,0
1728,15734491,Lombardo,451.6671885,Spain,Female,59,16.1237203,59972.29769,1,1,1,516587.9682,0
8516,15811389,Padovano,437.8862597,Germany,Female,56,9.745812891,0,1,0,1,343793.848,0
8969,15572428,Rieke,448.3145417,Germany,Female,37,3.149876899,27740.74478,1,1,1,173598.7993,0
2668,15591577,Moran,431.1589816,France,Male,41,10.01393271,0,1,1,1,248597.8907,0
9809,15581115,Middleton,420.563668,France,Female,60,30.89786323,24498.55342,1,0,0,292528.3455,0
5261,15731281,Ozuluonye,483.6988672,Germany,Female,50,13.60871076,88261.41412,2,1,1,481944.3355,0
3757,15783541,Fomina,483.7501246,France,Male,63,16.61700059,8772.83962,2,1,1,489862.9707,0
5428,15674149,Esomchi,496.311666,Germany,Male,41,9.915471157,182935.4539,1,1,1,251549.7055,0
9058,15764153,Rowe,512.21915,France,Female,,11.21572466,44602.39404,2,1,1,399854.7321,0
2915,15733883,Ward,462.4010169,France,Male,61,15.99629916,40206.51383,2,0,0,445342.7411,0
3088,15715160,Khan,417.1751031,France,Male,60,13.93719343,49846.62109,2,1,1,486149.9806,0
8003,15753895,Blue,435.5133445,Spain,Male,41,6.969374241,0,1,0,0,314778.7682,0
7775,15609928,Johnston,717.5099934,Germany,Male,54,15.72592234,77777.76125,1,1,1,551123.6139,0
4449,15708162,Thomson,445.7055158,Germany,Female,70,10.06487352,80239.29525,1,0,1,433277.8629,0
8973,15718780,Cox,520.3445268,Spain,Female,36,9.843912844,108334.6361,1,1,1,403516.776,0
3923,15614491,Lockyer,363.0942634,France,Male,28,5.910704628,0,1,1,0,205601.2562,1
2601,15744582,Randall,463.3405913,France,Female,33,22.17598901,41435.54516,3,1,1,459294.3446,0
6577,15808905,Levan,649.1875597,France,Male,55,18.80962672,159066.2411,1,1,1,400272.2107,0
315,15631868,Robertson,590.7709781,Spain,Male,51,11.80796412,107351.38,,0,0,387061.9002,0
6121,15636423,Lei,484.8387879,France,Male,26,9.985687255,0,1,1,1,214703.009,0
4879,15579433,Pugh,596.2774417,Spain,Male,59,22.33503566,88717.5521,2,1,0,643330.0589,0
2132,15792660,Gibbons,474.6626757,France,Male,62,10.26101114,138206.6044,1,1,0,449055.3883,0
8010,15793803,Robinson,429.1715383,France,Male,32,6.801083994,36284.05329,1,0,0,302433.2312,0
6142,15809302,Wright,423.0275599,France,Male,34,5.992499281,13399.14231,1,1,1,291743.4362,0
3921,15620268,Thomson,494.0053537,Germany,Male,54,12.75792314,124997.4136,1,1,1,453638.6704,0
6156,15694300,Fiorentino,500.9762193,France,Male,45,12.70775341,18668.34257,2,1,0,490752.2066,0
4180,15668580,Todd,492.5444852,Spain,Male,28,4.157475583,64974.96366,1,1,1,321309.5865,0
8590,15637829,Sharpe,429.5650735,France,Female,38,15.78761156,0,2,0,1,62835.45722,0
9765,15569526,Morales,442.3696783,France,Male,54,26.48794284,46205.29477,2,1,1,292037.8077,0
8365,15684395,Enderby,357.4384539,Spain,Female,80,34.46271533,0,1,1,1,593116.7662,0
1954,15675190,Chia,501.8052944,France,Male,62,25.52212208,117218.0562,1,0,1,493399.8854,0
5468,15581237,Biryukova,429.9665325,Spain,Male,,3.857563957,44991.02168,1,1,1,355864.7676,0
7411,15752344,She,519.8196688,Spain,Male,,15.43400424,72658.07651,2,1,1,310746.6476,0
4907,15571244,Tung,566.8877499,Spain,Female,52,11.70589935,2242.565596,1,1,1,380346.6618,0
8725,15593683,Solomina,494.4624988,Spain,Female,,17.95594137,89861.9473,2,1,1,391365.9149,0
3504,15782630,Genovese,450.6568408,France,Male,31,9.510964594,174922.8027,1,1,0,472686.6346,0
4959,15594502,Zotov,485.9738044,France,Male,61,17.4492052,45091.37936,2,1,0,683811.4612,0
94,15640635,Capon,499.6997139,France,Male,,22.74730029,0,,0,0,227816.8243,0
5195,15791550,Kelly,542.2452052,France,Male,42,10.53362497,130956.5166,1,0,0,414316.9338,0
3174,15727467,Mellor,408.0298405,France,Female,46,12.07541973,8637.999185,2,1,0,351955.9451,0
7739,15768746,McLean,411.3542737,France,Male,,12.13442066,71153.27048,1,0,0,448874.9099,0
8422,15658258,Trejo,463.9651139,France,Male,31,9.567009931,70227.95723,1,1,1,280653.5613,0
5305,15671345,Piccio,403.2109377,Spain,Female,62,19.17862316,27146.964,2,0,0,469824.496,0
3450,15705777,Real,529.1719757,Germany,Male,69,29.79686842,106617.5866,1,1,1,806147.2734,0
5972,15786680,Bianchi,645.1485886,Spain,Male,68,20.73919211,58582.99646,2,1,1,502952.3688,0
1143,15763625,Hazon,561.7055045,Spain,Male,69,20.23178003,65541.60978,2,1,0,432877.2023,0
367,15633537,Nolan,451.4858651,Germany,Female,23,18.38107903,146847.2538,,0,0,279614.4704,0
9269,15785183,Chukwuebuka,432.0274518,Spain,Male,,9.854584308,10973.65991,1,1,1,199675.2725,0
2000,15567399,Enderby,451.1515909,Germany,Male,34,4.190793364,42992.05981,1,1,1,339231.9289,0
4086,15627251,Tsui,455.1016891,France,Male,24,5.078589372,179786.185,1,0,1,342902.3202,0
9991,15798964,Nkemakonam,462.0977495,Germany,Male,,12.17902543,21151.1494,1,1,1,304183.0219,0
4819,15588587,Stetson,496.9862072,France,Female,53,12.33166259,33358.01747,1,1,1,592128.7955,0
9214,15672216,Uvarov,457.8096702,France,Female,23,3.049717388,98922.74966,1,1,0,93031.32306,1
1018,15587451,Goold,550.8748855,Germany,Male,63,17.9109477,31137.82966,1,1,0,637886.8356,0
805,15640280,Cameron,730.4644586,France,Male,25,6.013838576,95185.93766,,0,0,471442.5287,0
7082,15672894,McCawley,551.267844,France,Female,71,21.73016656,167383.4595,2,1,0,789791.9003,0
5569,15594270,Biryukov,567.5126727,France,Male,59,18.05373621,216676.3498,2,1,1,641142.5757,0
7941,15628008,Monds,521.2139219,Spain,Female,44,15.71303077,0,1,1,0,479464.6203,0
8775,15602934,Dunn,493.574714,France,Female,40,14.63414499,166166.5387,2,1,0,448670.5319,0
2209,15809826,Craigie,481.6281906,France,Female,72,10.58700046,0,1,1,0,316322.0145,0
6435,15703167,Rouse,426.2651043,France,Female,42,18.27348368,7192.594047,1,1,0,166880.9807,0
4804,15610002,Chidubem,538.1879564,Spain,Male,71,22.09177199,43375.25339,2,1,1,518875.6798,0
8269,15712608,Costa,548.4507732,Germany,Female,26,4.3985875,44993.56092,1,0,1,292678.229,0
542,15626578,Milne,416.1657554,France,Male,33,21.24083912,0,,0,0,299329.9053,0
8002,15798053,Nnachetam,493.0014468,Spain,Male,44,19.4300771,28314.28843,2,1,0,358557.3781,0
1502,15801548,Buckland,548.7026336,France,Female,52,20.82731882,165080.2276,1,1,1,644687.5169,0
5514,15693543,McDonald,493.4257226,France,Female,92,32.87197558,65088.30825,2,0,1,569658.1522,0
90,15767954,Osborne,448.2133341,Germany,Female,50,8.931824436,53850.02201,,0,0,246229.5585,0
8114,15752193,Burton,455.6042141,Spain,Male,55,18.41121228,81500.30047,1,1,1,408487.0462,0
8427,15704651,Bishop,449.3245351,France,Male,43,8.157024924,50287.60182,1,1,0,444086.0924,0
6995,15589210,Adamson,479.8958236,France,Female,55,14.91553204,126757.6446,1,0,0,319575.8392,0
566,15811773,Hsia,432.8838823,France,Male,,16.97092347,0,,0,0,192247.7011,0
9939,15593496,Korovin,484.2839003,Spain,Female,35,7.587482678,141974.2494,1,0,0,396091.1605,0
1844,15769346,Baird,478.1855326,France,Female,57,13.16715771,175661.1586,2,1,1,350238.9973,0
4360,15605425,Chia,459.5044324,Germany,Female,36,5.760018745,171763.6038,1,1,1,413725.1613,0
5456,15726855,Oliver,507.6875006,Germany,Female,21,16.33689899,0,1,1,0,299475.0949,0
7364,15666012,Rippey,431.3305155,France,Male,52,15.48911375,0,2,1,1,131092.7025,0
7831,15600173,Manna,493.5742925,France,Female,76,23.51399279,114641.9599,1,1,1,705436.8928,0
2403,15646539,Liao,411.8547116,France,Male,67,12.50904632,56106.32901,1,1,0,626963.0912,0
2316,15700353,Evans,545.3069265,France,Female,39,14.0571983,118568.5449,2,1,1,400669.0215,0
8430,15681671,Nkemjika,813.7242864,Germany,Male,30,6.183792961,119307.2588,2,1,1,483127.1396,0
2309,15611029,Hsiung,483.5766422,Germany,Female,38,9.310752809,187682.9549,1,1,0,416137.7045,0
9924,15786789,Ni,500.2475787,France,Female,47,13.48607688,106268.5672,1,1,1,417334.8314,0
4561,15694518,Kodilinyechukwu,495.5665638,Spain,Female,25,7.606126779,46860.90871,2,1,0,241497.8455,0
4558,15624866,Brewer,439.4763972,Germany,Male,73,16.51756718,46682.05444,1,0,0,502238.1607,0
4280,15781777,Sutherland,503.943163,France,Male,62,15.42489462,138053.8809,1,0,1,564398.3558,0
5714,15643439,Ferguson,386.3974627,France,Male,31,20.66864106,38042.71196,1,1,1,176992.1708,0
6852,15779103,Cantamessa,425.0145702,Germany,Female,38,14.03702907,54687.76306,2,1,0,232169.3096,0
6552,15651740,Napolitani,405.6978706,Spain,Female,36,10.33677436,9006.280735,1,0,1,290550.4833,0
3496,15787161,Pisani,485.5940329,Germany,Male,40,13.86425182,61682.74753,1,1,0,499263.4263,0
6920,15599084,Hopwood,510.2541454,France,Male,54,14.09440642,47676.55394,1,1,1,570065.8569,0
7521,15665087,Bergamaschi,435.4707985,Germany,Female,43,17.24061263,0,1,1,1,228581.9901,0
6741,15618816,Yu,505.5836443,Germany,Female,68,16.19021137,151351.4578,2,0,1,600895.2275,0
4647,15665008,Sidorov,564.1816553,Germany,Female,64,25.26483241,21818.50839,1,1,1,456731.5271,0
9347,15805681,Chamberlain,494.0253609,France,Male,,18.18479249,33284.66866,1,1,1,423742.0197,0
626,15604119,Alderete,639.1936933,Spain,Male,48,21.38416393,0,,0,0,509695.6588,0
3876,15605036,Pisano,470.4230489,Spain,Female,35,20.69087311,46292.20433,1,1,1,528251.183,0
